,T,RH,WS,Rs,P,month,season
132023,-0.0055038673,0.019054547,-0.13236536,0.20456414,-0.0028938544,3,Winter
132031,-0.036703985,-0.0062061115,-0.042688254,-0.15115441,0.0005471567,3,Winter
132036,-0.04088755,-0.0053888857,-0.043557387,-0.14946762,0.0007122172,3,Winter
132040,-0.016712356,0.012523505,-0.046235517,0.20176741,-0.007638011,3,Winter
132041,-0.0078824265,0.013189751,-0.059783336,0.33057046,-0.008103841,3,Winter
132043,0.0010460329,0.015190389,-0.040958032,0.47435486,0.0021807365,3,Winter
132048,-0.012811371,0.013071651,-0.075379655,-0.10927109,-0.0046370323,3,Winter
132064,-0.008081784,0.02696617,-0.010254865,0.2099797,-0.003289104,3,Winter
132070,0.009193171,0.029573396,0.05990349,0.042510472,0.004471568,3,Winter
132074,-0.019889407,0.0006677297,-0.030334665,-0.15726829,-4.9857448e-05,3,Winter
132081,-0.040702935,-0.023270315,0.0003353942,-0.15596837,-0.00010456245,3,Winter
132082,-0.041143958,-0.027515635,-0.005811489,-0.15387692,-1.8749528e-05,3,Winter
132094,-0.026809953,0.0123259965,0.083497874,0.05239484,-0.004453146,3,Winter
132102,-0.04502039,-0.028347561,-0.00873177,-0.15219557,0.00057757937,3,Winter
132104,-0.048842147,-0.040821686,-0.0016297912,-0.15234922,-0.00089543103,3,Winter
132124,-0.037064187,-0.0048990874,-0.039582122,-0.15175916,0.0007923832,3,Winter
132136,-0.043694165,0.01638604,-0.03039,0.3631889,-0.0065710284,3,Winter
132147,-0.04729392,-0.007908716,0.020468023,-0.15747386,-0.0007934055,3,Winter
132149,-0.05419903,-0.021627447,0.027070165,-0.1586992,0.00018621582,3,Winter
132150,-0.055569578,-0.025977723,0.026090072,-0.15772437,-0.00083970465,3,Winter
132151,-0.057261813,-0.027454823,0.02335039,-0.15602325,-0.00070430484,3,Winter
132159,-0.032876205,0.019931866,0.041087847,0.23628265,-0.0039021797,3,Winter
132186,0.0062688547,0.040284216,-0.01299815,0.47184384,-0.005925001,3,Winter
132196,-0.04786664,0.026809612,0.034404363,-0.15937357,-0.0032457353,3,Winter
132198,-0.059360188,0.020799361,0.045220368,-0.16090879,0.0002523383,3,Winter
132210,0.016270934,0.035556972,-0.026108123,0.41850883,-0.0054929997,3,Winter
132223,-0.03511667,0.0014830946,-0.010919038,-0.15519707,0.0024105997,3,Winter
132230,-0.014315268,0.002823149,0.0607129,0.21113454,-0.0015564448,3,Winter
132255,0.0055058957,0.014271767,-0.05903058,0.49391636,0.0040845955,3,Winter
132262,-0.012914693,0.0013100405,-0.044572197,-0.15899768,0.00045135355,3,Winter
132265,-0.02467673,-0.0047673187,-0.041263856,-0.15599327,0.0014822888,3,Winter
132275,-0.028826512,0.0042956406,0.021825507,0.07663024,-0.0040241433,3,Winter
132281,0.05198869,0.042898905,0.080701455,0.36632657,0.014582941,3,Winter
132321,-0.035622306,0.010762139,-0.036540855,-0.16698328,-0.0025600416,3,Winter
132327,0.024445526,0.031605102,-0.007869358,0.5375115,0.00868142,3,Winter
132351,0.015702475,0.03620338,-0.03372347,0.5442256,1.7769278e-05,3,Winter
132357,-0.021722673,0.017352648,-0.08099429,-0.20713215,-0.004282421,3,Winter
132385,-0.017989755,0.026579987,-0.039809838,-0.15332754,-0.002956134,3,Winter
132400,0.05402068,0.036382318,0.036078498,0.4895197,0.0075165434,3,Winter
132405,0.00047535548,0.020506058,-0.07770066,-0.15451193,-0.0015633185,3,Winter
132435,-0.063199714,-0.03209112,0.042579245,-0.15968265,0.00011074961,3,Winter
132437,-0.064395405,-0.04195886,0.03044307,-0.15740657,7.002639e-06,3,Winter
132439,-0.06102619,-0.04482924,0.021015288,-0.15411773,-0.00070429733,3,Winter
132456,-0.034635432,0.02102865,-0.02343712,-0.14932863,-0.0005079449,3,Winter
132463,-0.054291468,0.0090596415,-0.017604291,-0.14775503,-0.00084730086,3,Winter
132476,-0.016137877,0.031912457,-0.055909593,-0.14884517,-0.00059304223,3,Winter
132479,-0.02226518,0.02844944,-0.061726116,-0.14788689,-0.00065550394,3,Winter
132482,-0.036623586,0.02230229,-0.039449245,-0.14735523,-0.0020314534,3,Winter
132487,-0.037468843,0.014803317,-0.049090084,-0.1639661,-0.005390704,3,Winter
132494,0.049928736,0.012405728,-0.12008174,0.19598143,0.005604454,3,Winter
132549,-0.01675036,0.03421758,-0.040619355,-0.15031059,-0.0014208847,3,Winter
132558,-0.04746754,-0.039805543,0.05016411,-0.0270946,-0.0017515741,3,Winter
132561,0.025182772,0.010165132,-0.0053235153,0.35190222,0.00971932,3,Winter
132568,0.023182705,0.0142252,-0.11310034,-0.11116841,0.0021561668,3,Winter
132573,-0.011011226,0.017499998,-0.049006626,-0.15597308,-0.00086693105,3,Winter
132578,-0.020696554,0.0071640005,-0.057017256,-0.15749334,0.0021278309,4,Summer
132609,0.06395281,0.02314179,0.05372036,0.50993156,0.0074650836,4,Summer
132632,0.0014177208,-0.0032478552,0.087174535,0.28941613,0.0046051443,4,Summer
132641,0.009708557,0.03310765,0.031205392,-0.16533734,0.0016251263,4,Summer
132670,-0.018106125,0.011628452,-0.050475474,-0.15638848,0.0008743176,4,Summer
132676,-0.02501198,0.013950413,-0.04644902,-0.1376638,0.007959599,4,Summer
132680,0.014881959,0.029442055,-0.03275169,0.36886588,-0.0052301013,4,Summer
132682,0.027882172,0.031105366,-0.0075012147,0.4307322,0.008568098,4,Summer
132692,-0.021660656,0.017442776,-0.027501952,-0.15593043,0.0014398324,4,Summer
132693,-0.024262141,0.015649853,-0.029534733,-0.15490763,0.0021121607,4,Summer
132698,-0.03816347,-0.0044362037,-0.038786422,-0.15176015,0.0011872784,4,Summer
132720,-0.022337107,0.010328684,-0.07204154,-0.15538451,0.001523431,4,Summer
132738,-0.013270032,0.018674003,-0.041512497,-0.15548125,-0.00012752424,4,Summer
132766,-0.038747426,0.009965894,0.033927266,-0.16677457,-0.0005148508,4,Summer
132777,0.0056670923,0.021020371,-0.097562075,0.4432048,-0.009654525,4,Summer
132793,-0.032809466,0.00080621016,-0.011415579,-0.15582822,0.00042642362,4,Summer
132805,0.013330381,0.023308087,-0.05619604,-0.06386639,-0.0038854245,4,Summer
132806,-0.016733952,0.012965525,-0.08017673,-0.19778113,-0.0028783204,4,Summer
132809,-0.013048413,0.015822517,-0.03442295,-0.15611891,-0.0010351411,4,Summer
132814,-0.042249504,-0.014860253,0.022623455,-0.1606375,-0.00020817669,4,Summer
132830,-0.01351999,0.013190363,-0.080117725,-0.20484486,0.0006063243,4,Summer
132842,-0.026941048,0.007838645,-0.06029967,-0.13842747,-0.00042595743,4,Summer
132872,0.08022424,0.03936803,0.045316722,0.5601676,0.006053454,4,Summer
132876,0.080124296,0.045674346,0.05672028,0.11829199,0.0065319478,4,Summer
132909,-0.017062668,0.021989841,0.027517483,-0.16916287,0.0010493232,4,Summer
132920,0.105049305,0.030029424,0.013724589,0.5732356,0.0045766705,4,Summer
132927,0.019684142,0.026810158,-0.025658397,-0.1639297,-0.00060393737,4,Summer
132934,-0.018767236,-0.0108134085,0.031213798,-0.17112234,0.0012346844,4,Summer
132939,-0.037203155,-0.05790642,0.060842898,0.03129745,0.0018503822,4,Summer
132944,0.08141141,0.024991777,0.056666203,0.52046025,0.010409494,4,Summer
132959,-0.019290496,-0.01339309,0.03580577,-0.17341495,0.0027095864,4,Summer
132978,-0.015286298,0.05786965,0.054594606,-0.1718029,-0.004391253,4,Summer
132979,-0.022055348,0.052952796,0.06660686,-0.17549634,-0.0012236877,4,Summer
133000,-0.00835273,0.016402597,-0.031867526,-0.16031446,0.0014353497,4,Summer
133014,0.015697474,0.037995003,0.07680486,0.52007204,0.0043522017,4,Summer
133025,-0.013413793,0.005125447,-0.038105547,-0.15830913,0.00014932783,4,Summer
133026,-0.015216255,0.003978923,-0.040718116,-0.15814939,0.0009709159,4,Summer
133033,-0.022424897,0.007827481,-0.106601976,-0.12482197,-0.0024993492,4,Summer
133042,0.07024802,0.016662674,-0.10161173,0.2606207,0.012543622,4,Summer
133054,-0.024189895,0.013115353,-0.029578242,-0.15684623,0.0021362607,4,Summer
133069,0.011061936,0.0284973,-0.058202915,-0.1606329,-0.0016667548,4,Summer
133085,0.07486175,0.055513885,0.084240384,0.5539856,0.008482919,4,Summer
133103,-0.035196148,0.03660866,-0.03129546,-0.15013985,0.0015892358,4,Summer
133105,-0.022341032,0.04193609,0.004492564,0.045638915,0.003880728,4,Summer
133110,0.060412552,0.027061814,-0.04496445,0.5822458,0.0058359606,4,Summer
133128,-0.030121064,0.027761325,-0.052713376,-0.11070782,0.009481794,4,Summer
133129,-0.026170187,0.03904275,-0.008470868,0.044777215,0.005611527,4,Summer
133152,-0.024342261,0.019879289,0.040090635,0.057448573,0.008708763,4,Summer
133157,0.081924394,0.024824914,-0.05483898,0.55107844,0.004955919,4,Summer
133166,0.0028482664,0.043228127,-0.050369676,-0.1518812,-0.0045517865,4,Summer
133172,-0.033799466,0.023152392,0.02315971,-0.16354948,-0.0035702263,4,Summer
133176,-0.033694945,0.00614282,0.06543021,0.034240033,-0.0008826234,4,Summer
133185,0.076284364,0.030528728,-0.021708336,0.098177984,0.012400633,4,Summer
133200,-0.028654289,0.02230522,0.05600297,0.044604182,0.00031403446,4,Summer
133223,-0.011596932,0.037584826,0.0043602246,0.037614085,-0.0027741943,4,Summer
133237,0.008256568,0.037680637,-0.05009032,-0.15543152,-0.0055481624,4,Summer
133243,-0.020341178,0.028236348,0.0041600624,-0.1610999,-0.0037818619,4,Summer
133262,0.0073570763,0.03464139,-0.053210165,-0.15658955,-0.0066277236,4,Summer
133266,-0.013294298,0.026808389,-0.031396665,-0.15816158,0.0018452633,4,Summer
133275,0.12226446,0.03461856,-0.0018966636,0.5761858,0.0031316353,4,Summer
133277,0.12296524,0.038616814,0.012991943,0.433899,0.0038152034,4,Summer
133351,0.11279869,0.05401687,0.120463744,0.108242914,0.009704982,5,Summer
133358,0.004308872,0.018500172,-0.04365017,-0.16212182,0.0013176082,5,Summer
133373,0.062414434,0.024297774,-0.015405788,0.36533043,0.009090068,5,Summer
133390,-0.015987715,0.0055591017,-0.0057545346,-0.01163148,0.0015035529,5,Summer
133400,0.014874293,0.022926198,0.022673791,-0.021752583,-0.006100378,5,Summer
133408,-0.023881042,-0.014742218,-0.017752701,-0.15910013,0.0014092061,5,Summer
133410,-0.025575655,-0.017078293,-0.03467232,-0.1575483,0.0013602745,5,Summer
133414,-0.014202957,0.0022392888,-0.037839595,0.031087363,-0.000954137,5,Summer
133423,0.06272214,0.018336315,-0.10195058,0.118584394,0.012223048,5,Summer
133426,0.009066255,0.017714664,-0.08115259,-0.16139041,-0.0011191317,5,Summer
133433,-0.015560852,0.00730563,-0.020478278,-0.16163065,0.0039211297,5,Summer
133439,0.057421245,0.02497534,0.07315783,0.356967,0.012938984,5,Summer
133443,0.11122353,0.037193436,0.07411302,0.5443441,0.0055805002,5,Summer
133457,-0.01914006,0.0054450333,0.03397956,-0.17124617,0.0011959797,5,Summer
133458,-0.02510196,-0.004892553,0.041309685,-0.1723077,0.0012288204,5,Summer
133463,0.06739105,0.017101156,0.121192686,0.3450586,0.011072122,5,Summer
133481,-0.016100494,-0.0043371194,0.05840164,-0.17564517,0.000275619,5,Summer
133488,0.105995424,0.039498452,0.16186514,0.50355613,0.005853531,5,Summer
133515,0.14925325,0.05319985,0.13385016,0.56390905,0.0020478019,5,Summer
133518,0.12673077,0.046649642,0.08527297,0.14848566,0.0073035923,5,Summer
133533,-0.015493479,-0.012391635,0.07057482,0.068903424,0.001344129,5,Summer
133544,0.032140348,0.018282479,-0.07648205,-0.17607106,0.00066173193,5,Summer
133557,-0.019221667,-0.02265283,0.04847487,0.049275756,0.0033021555,5,Summer
133558,0.0049371137,-0.011227835,0.045578644,0.1905071,0.008977074,5,Summer
133559,0.047405984,0.0038991394,0.009054877,0.33276105,0.016823426,5,Summer
133573,0.014649728,0.022042973,-0.0077448087,-0.16786858,-0.005217428,5,Summer
133574,0.00728507,0.020754576,0.019924719,-0.17026968,-0.0025370922,5,Summer
133593,0.048630103,0.029957218,-0.025595956,-0.16796234,6.5676846e-05,5,Summer
133621,0.01975213,0.020664189,-0.05070803,-0.16183352,-0.0006365151,5,Summer
133623,0.005100555,0.018110422,-0.03507488,-0.16366522,0.0014977953,5,Summer
133631,0.066483684,0.016870314,0.04020943,0.32752344,0.013190602,5,Summer
133652,-0.016259497,-0.0204897,0.081362076,-0.07516007,0.00351869,5,Summer
133654,0.031865418,-0.016155623,0.0893205,0.19764175,0.004135515,5,Summer
133676,-0.009124402,0.020458562,0.08072665,-0.074051276,0.009271907,5,Summer
133692,0.03235446,0.034260828,-0.03039174,-0.16278623,0.0016013581,5,Summer
133714,0.052936573,0.042007625,-0.024429217,-0.16658433,0.002844651,5,Summer
133732,0.13612275,0.044890862,0.039539915,0.47640863,0.01677168,5,Summer
133759,0.117059715,0.045567483,0.041930474,-0.027707873,0.010644181,5,Summer
133760,0.064573616,0.030016128,-0.038122155,-0.16705503,0.0021978726,5,Summer
133766,0.030219635,0.031923555,0.08616656,-0.1883351,-0.0021492615,5,Summer
133773,-0.012000978,-0.048882354,0.10227574,0.076929145,0.007730668,5,Summer
133776,0.083865404,-0.008856553,0.12351284,0.501921,0.008514146,5,Summer
133785,0.061033092,0.031194387,-0.0041520693,-0.17603248,0.0017124932,5,Summer
133797,-0.0175437,-0.07174762,0.10985201,0.072972044,0.006094947,5,Summer
133799,0.04530829,-0.025913619,0.13217324,0.37509236,0.007963089,5,Summer
133805,0.1527733,0.03217201,0.14746316,0.27139685,0.0113624595,5,Summer
133818,-0.03262662,-0.072894804,0.0844993,-0.18109462,0.0012233611,5,Summer
133819,-0.031572465,-0.08408836,0.11196864,-0.14057472,0.0063049165,5,Summer
133831,0.09279839,0.026856024,-0.05621364,-0.05791992,0.010488894,5,Summer
133850,0.12521191,0.042444017,0.07016087,0.5086669,0.0097607775,5,Summer
133878,0.14616974,0.06463778,0.16500883,0.102529705,0.013795237,5,Summer
133882,0.0627624,0.05006181,0.12520768,-0.20550153,0.0013666588,5,Summer
133892,-0.042264797,-0.08428339,0.11175196,-0.0782239,0.007086453,5,Summer
133900,0.16788632,0.05603327,0.23577547,0.45149365,0.009109027,5,Summer
133903,0.13352709,0.056708552,0.20586266,0.0060028387,0.0062637944,5,Summer
133904,0.09538991,0.04575617,0.17371343,-0.12847085,0.007929936,5,Summer
133930,0.052076515,0.028786274,0.08512779,-0.18756719,0.0039845393,5,Summer
133932,0.029714447,0.014725554,0.09431045,-0.18928806,0.0012821165,5,Summer
133959,-0.016556518,-0.034731966,0.08245042,-0.18439314,0.0015171667,5,Summer
133966,-0.0025790536,-0.055950668,0.12086276,0.19763029,0.0049429303,5,Summer
133976,0.07587411,0.039493054,0.12085991,-0.13501088,0.004349202,5,Summer
133980,0.032024182,0.012532533,0.09224305,-0.19077675,-0.00088330434,5,Summer
133984,-0.023695614,-0.03752553,0.082745485,-0.18424909,0.0013412007,5,Summer
134001,0.04181808,0.016931662,-0.015255134,-0.17151912,-0.00026677537,5,Summer
134025,0.044645667,0.013457784,-0.020874154,-0.16939907,0.0028131455,5,Summer
134039,0.031027162,-0.015978716,0.08101904,0.35097384,0.008613988,6,Summer
134041,0.07512574,-0.0005545478,0.08274405,0.5466992,0.0058661825,6,Summer
134064,0.045221232,-0.008226541,0.1020697,0.45207483,0.009788803,6,Summer
134066,0.08990718,0.016531292,0.08950661,0.5597222,0.0055248193,6,Summer
134085,-0.025761807,-0.044278204,0.092661195,0.07536145,0.0039691017,6,Summer
134094,0.10719351,0.030005382,-0.012339572,0.13033779,0.009906314,6,Summer
134102,0.005084814,0.024833271,0.022058891,-0.16850126,-0.0064401124,6,Summer
134106,-0.021048294,-0.0022710925,0.042933542,-0.17293353,0.0014232366,6,Summer
134138,0.10556896,0.022019401,-0.09222347,0.58903545,0.0043255226,6,Summer
134140,0.099453434,0.016549187,-0.12607963,0.451928,0.008501849,6,Summer
134155,-0.016317343,0.021293916,0.03213902,-0.17023489,0.0096444255,6,Summer
134175,0.023580028,0.043585956,0.06897825,-0.18273053,-0.0023787613,6,Summer
134187,0.14397365,0.034866333,0.047840524,0.5471892,0.009553508,6,Summer
134198,0.030229008,0.040839396,0.08075188,-0.18371145,-0.0022020892,6,Summer
134200,0.005837131,0.009707177,0.07881099,-0.18537018,0.0028620635,6,Summer
134244,0.056560304,0.02858359,0.082173735,-0.19039379,0.00027632696,6,Summer
134250,-0.01085066,-0.025897155,0.064046875,-0.1807213,0.001678399,6,Summer
134272,-0.0020657207,-0.02824832,0.07778475,-0.18376315,0.00013495174,6,Summer
134277,-0.014087739,-0.055923704,0.113048024,0.02382295,0.0048521203,6,Summer
134280,0.064237535,-0.013070388,0.13066962,0.39698,0.0067759487,6,Summer
134298,-0.02431189,-0.064325884,0.06809583,-0.17828524,0.0015160603,6,Summer
134301,-0.013429545,-0.068716444,0.10851257,0.026753614,0.0035205558,6,Summer
134305,0.10850798,-0.010541702,0.13923839,0.50593686,0.0100175515,6,Summer
134307,0.14142643,0.023028472,0.15351751,0.4455148,0.0076620365,6,Summer
134309,0.14395021,0.032867484,0.110273436,0.22508319,0.012974818,6,Summer
134312,0.07347678,0.026185853,0.032227527,-0.14935355,0.0034327689,6,Summer
134329,0.096691504,-0.0052082185,0.14984435,0.3877534,0.009828231,6,Summer
134332,0.13835947,0.023330865,0.12904099,0.34385076,0.011322047,6,Summer
134336,0.081287175,0.026100226,0.13762169,-0.13022722,0.005209559,6,Summer
134353,0.07955715,-0.0034605262,0.06950199,0.4944422,0.010444766,6,Summer
134354,0.09796177,0.009866997,0.069425344,0.45099822,0.012572684,6,Summer
134365,0.026890581,-0.010477668,0.121215105,-0.19862604,-7.051885e-05,6,Summer
134370,-0.027298307,-0.06138436,0.07500558,-0.18157993,0.001317813,6,Summer
134392,-0.0013483531,-0.017591996,0.07259247,-0.18418387,0.0016510934,6,Summer
134419,-0.013393801,-0.0037368962,0.10337214,-0.1378895,0.011307356,6,Summer
134423,0.053159963,0.007291833,0.11472321,0.2823405,0.0054349983,6,Summer
134433,0.050369002,0.021538049,-0.0052435957,-0.17386124,0.0009201123,6,Summer
134434,0.04435982,0.019138696,0.00043595044,-0.17271158,0.0019149756,6,Summer
134442,-0.022260027,-0.039011803,0.060930748,-0.17799804,0.001981704,6,Summer
134443,-0.027236864,-0.047442958,0.08965993,-0.13752267,0.006515265,6,Summer
134448,0.063282646,-0.00072711805,0.067292325,0.41809297,0.0069086747,6,Summer
134496,0.075242355,0.015156596,-0.0892596,0.39960605,0.010252237,6,Summer
134500,0.110791795,0.020531192,-0.09644095,0.42287204,0.014634149,6,Summer
134504,0.05160535,0.017024027,-0.12700282,-0.16948771,0.0033031001,6,Summer
134512,0.015355006,0.008985772,-0.06542069,-0.16730079,0.0045758598,6,Summer
134513,0.012665951,0.0041651567,-0.01227583,-0.1711574,0.0072761066,6,Summer
134517,0.015724245,-0.021543035,0.11023054,0.025327735,0.005875908,6,Summer
134527,0.10270226,0.032702688,0.037769828,-0.036472365,0.008220372,6,Summer
134539,-0.0075193923,-0.027554914,0.10285462,-0.13946688,0.0062781475,6,Summer
134555,0.068810016,0.013128872,0.10888188,-0.20105042,0.0011647287,6,Summer
134556,0.053417243,0.0046460205,0.11354206,-0.20298153,-0.0014467911,6,Summer
134565,0.0040996135,-0.032320775,0.09552858,0.061841283,0.0039362605,6,Summer
134569,0.091904275,0.0025476746,0.08607462,0.52541643,0.0066489386,6,Summer
134581,0.023461835,0.00043745688,0.058401644,-0.18277347,0.002035882,6,Summer
134607,0.017002514,-0.008002872,0.021651573,-0.17512164,0.0011111089,6,Summer
134609,0.010102507,-0.0094852755,0.007006932,-0.17272224,0.0025510578,6,Summer
134621,0.09625589,0.008917933,0.024270922,0.11160317,0.013937589,6,Summer
134622,0.07980746,0.0096263215,0.013519818,-0.049663726,0.0098815635,6,Summer
134629,0.03300415,-0.0071304464,-0.0023106155,-0.1749879,-0.002682281,6,Summer
134631,0.024487741,-0.007982175,0.030623894,-0.17783973,-1.9998493e-05,6,Summer
134649,0.04288656,-0.002228251,0.057031993,-0.18655032,-0.0008567575,6,Summer
134685,-0.008956688,-0.055026684,0.017789679,-0.01783325,0.005477058,6,Summer
134698,0.0035436687,-0.032342736,-0.0387923,-0.16783004,0.00015792708,6,Summer
134714,0.045532405,-0.008908761,-0.027525082,0.5076048,0.009127949,6,Summer
134729,-0.000954814,-0.024282204,-0.071418546,-0.16850238,0.0012395482,6,Summer
134733,0.019944048,-0.009823974,-0.06134318,0.03543695,0.0076556103,6,Summer
134736,0.059026893,-0.0077074296,-0.021252656,0.45027354,0.0067348755,6,Summer
134743,0.059969757,0.00043201717,-0.010391013,-0.043095984,0.006200161,6,Summer
134753,0.005618896,-0.034256548,-0.0016083071,-0.17117597,0.0023990998,7,Monsoon
134770,0.01130056,-0.021111678,0.050745904,-0.18201266,0.0017839348,7,Monsoon
134782,0.03299627,-0.04153374,0.11562148,0.13579883,0.0038102784,7,Monsoon
134804,-0.013025575,-0.06304904,0.069440514,-0.09632103,0.0051571056,7,Monsoon
134824,-0.0023203518,-0.03910198,-0.008092088,-0.16906568,0.0022752886,7,Monsoon
134835,0.095458895,-0.002204943,0.07260068,0.45570275,0.008045304,7,Monsoon
134888,0.06186499,0.018563237,0.07653736,-0.14039785,0.0011946385,7,Monsoon
134910,0.09281602,0.01019128,0.015168166,0.058133665,0.0134938685,7,Monsoon
134930,0.085288174,-0.0023865318,0.0019144402,0.43347508,0.010322874,7,Monsoon
134933,0.112175964,0.0062955664,0.011135785,0.27039233,0.012374123,7,Monsoon
134947,-0.01785794,-0.057764675,0.08543777,-0.14130788,0.007449823,7,Monsoon
134961,0.049114507,0.0023704886,0.026302723,-0.18136378,0.0011258847,7,Monsoon
134987,0.033164073,0.0004572755,0.07049857,-0.18692769,-0.0013305036,7,Monsoon
135000,0.07133475,-0.0024698023,0.013063873,0.31093773,0.017083345,7,Monsoon
135014,0.01954972,-0.009681569,0.050153892,-0.18267171,0.00079925783,7,Monsoon
135021,-0.0034783762,-0.041014258,0.0771802,-0.0183286,0.004967832,7,Monsoon
135042,0.0009604303,-0.028945383,0.051945344,-0.1805283,0.0005060452,7,Monsoon
135071,0.04542635,-0.020536002,0.059211224,0.28089622,0.00975987,7,Monsoon
135075,0.08524522,0.0021309387,0.042690914,0.31538415,0.015235184,7,Monsoon
135079,0.051455118,-0.0021768764,0.021525394,-0.06387237,0.0062247175,7,Monsoon
135080,0.032809034,-0.0010855187,0.02937921,-0.14844081,-0.00019694338,7,Monsoon
135090,-0.0039194347,-0.042260535,0.07685622,-0.18352358,-0.00088521594,7,Monsoon
135100,0.09938157,-0.006316743,0.115286015,0.43370274,0.0072650206,7,Monsoon
135102,0.09206604,0.0064599365,0.11699235,0.14787266,0.0064431257,7,Monsoon
135104,0.047280412,0.008190808,0.1321836,-0.11955348,-0.0013483104,7,Monsoon
135111,-0.0027008408,-0.036611438,0.081145205,-0.18530506,-0.00014569497,7,Monsoon
135126,0.11087321,0.0063081197,0.14280346,0.09154502,0.010056172,7,Monsoon
135172,0.094947234,0.009325304,0.0763462,0.3231156,0.012886402,7,Monsoon
135174,0.07418184,0.012715479,0.071227826,0.073246874,0.0074577797,7,Monsoon
135183,-0.008742705,-0.034456685,0.08460278,-0.18415691,0.00064514915,7,Monsoon
135203,0.028658712,-0.001918411,0.0040997122,-0.1736212,-0.0013464759,7,Monsoon
135212,-0.027275056,-0.04892812,0.08555939,-0.1131022,0.0059807873,7,Monsoon
135223,0.079703756,0.023907283,0.07970255,-0.016009448,0.006205346,7,Monsoon
135234,-0.023689225,-0.04946348,0.06657905,-0.17913342,0.001630065,7,Monsoon
135239,0.027605958,-0.031333517,0.08887315,0.2992484,0.00438084,7,Monsoon
135251,0.036118615,0.0030905593,0.061029606,-0.18504804,-0.00014168092,7,Monsoon
135264,0.051326875,-0.01584856,0.11341293,0.4116763,0.009884996,7,Monsoon
135273,0.039851077,0.0040510283,-0.024171071,-0.17319009,-0.00081918173,7,Monsoon
135303,0.008326767,-0.005934065,0.031839434,-0.17688833,0.0028485418,7,Monsoon
135312,0.06260566,0.0011459793,-0.020237997,0.39990857,0.009858155,7,Monsoon
135316,0.07872886,0.015327779,-0.08587568,0.3914644,0.012403403,7,Monsoon
135317,0.078414604,0.01597591,-0.10138606,0.2702241,0.011593386,7,Monsoon
135322,0.03189716,0.0027938634,-0.08347904,-0.1677442,-0.0005970513,7,Monsoon
135332,-0.0021932626,-0.0026545299,0.056379415,-0.10937379,0.005969828,7,Monsoon
135362,0.10677988,-0.0048902,0.046374466,0.5193162,0.009604269,7,Monsoon
135373,-0.0152091,-0.048126835,0.04941111,-0.17625116,0.0018841425,7,Monsoon
135397,-0.0247063,-0.055169925,0.047881253,-0.17272462,0.001363664,7,Monsoon
135399,-0.026952151,-0.06224143,0.038000423,-0.17129447,0.0016735079,7,Monsoon
135402,-0.022693796,-0.057151657,0.0078682285,-0.16615535,0.0024344476,7,Monsoon
135403,-0.019654226,-0.05420157,-0.0029052964,-0.1645811,0.0022511452,7,Monsoon
135408,0.0005704577,-0.02654734,-0.017378667,0.3374059,0.008733479,7,Monsoon
135429,-0.001599744,-0.031130131,0.052512787,0.018196708,0.004578316,7,Monsoon
135431,0.040129915,-0.021568859,0.025855344,0.28338203,0.010265544,7,Monsoon
135434,0.04578151,-0.010216795,0.0038510787,0.4962326,0.0074185063,7,Monsoon
135451,-0.019564018,-0.052997593,0.009426949,-0.16760747,0.0023322604,7,Monsoon
135466,0.025936019,-0.011465086,0.03665719,-0.17989181,-0.00031351266,7,Monsoon
135468,0.010545235,-0.020518148,0.053993862,-0.1819364,0.0019134195,7,Monsoon
135484,0.079000406,0.005643577,-0.016386298,0.42342156,0.011108643,7,Monsoon
135491,0.022439422,-0.009051499,-0.008567946,-0.1722553,-0.0011640592,7,Monsoon
135527,0.03334395,-0.014533901,-0.003027881,0.24068047,0.010117517,8,Monsoon
135548,-0.0043805414,-0.015204826,-0.0052124173,-0.12771975,0.006874986,8,Monsoon
135551,0.046924442,-0.0003971418,-0.03311632,0.24094848,0.009861123,8,Monsoon
135560,0.015275132,-0.0017984466,-0.05214858,-0.19082569,0.008638305,8,Monsoon
135599,0.016942272,-0.031345878,-0.006351562,0.29716173,0.014683067,8,Monsoon
135607,0.0018030346,-0.03734156,-0.020597102,-0.10401538,0.007533471,8,Monsoon
135609,-0.0074898275,-0.055535536,-0.03346608,-0.16628492,-6.1663713e-06,8,Monsoon
135634,-0.0052876994,-0.031791717,-0.061800025,-0.16861524,0.0010419096,8,Monsoon
135642,-0.014820063,-0.047031242,-0.04884889,-0.16478387,0.0011881356,8,Monsoon
135651,0.049022496,-0.010792229,0.023089917,0.4180088,0.009274665,8,Monsoon
135652,0.060617268,-0.007597814,0.025551876,0.29089713,0.011780887,8,Monsoon
135655,0.008030494,-0.020697463,0.015521386,-0.14951484,0.000594201,8,Monsoon
135666,-0.029446697,-0.07688137,0.020510491,-0.16812642,0.0022357428,8,Monsoon
135690,-0.031176448,-0.08006878,0.009728777,-0.1646184,0.0027874676,8,Monsoon
135697,0.034973864,-0.03425882,0.03189702,0.29763982,0.011179833,8,Monsoon
135699,0.018869314,-0.032283396,0.031482726,0.38270804,0.0115315635,8,Monsoon
135712,-0.032675724,-0.08215602,0.024060754,-0.16832699,0.0028093301,8,Monsoon
135715,-0.03122776,-0.090254635,0.03415997,-0.12138395,0.005439257,8,Monsoon
135716,-0.028573707,-0.084150255,0.03986602,-0.004622087,0.0046622856,8,Monsoon
135726,0.009275443,-0.024743041,0.077409446,-0.028731374,0.006066673,8,Monsoon
