,T,RH,WS,Rs,P,month,season
136558,-0.038250957,-0.06929835,0.010600485,-0.153636,0.00092522684,9,Monsoon
136579,-0.035982054,-0.05195348,0.022290869,-0.1567268,0.0006956705,9,Monsoon
136589,0.026550053,-0.0064623873,0.02968714,0.48142236,0.009621101,9,Monsoon
136599,-0.018266456,-0.028711455,0.029835733,-0.16069262,0.0006920122,9,Monsoon
136604,-0.039450284,-0.05781344,0.025308277,-0.15628494,0.00083240797,9,Monsoon
136619,0.016452836,0.0052281828,0.05461088,-0.08245824,0.010180033,9,Monsoon
136623,-0.018726856,-0.020210309,0.01591007,-0.15890418,0.0009293055,9,Monsoon
136625,-0.028529922,-0.03146827,0.02569066,-0.15885204,0.0006575342,9,Monsoon
136636,0.002893393,-0.012919208,0.03723521,0.44053513,0.008317132,9,Monsoon
136638,0.03440485,-0.0035045058,0.024661964,0.50252426,0.009648412,9,Monsoon
136649,-0.029380966,-0.039557196,0.019139841,-0.15769844,0.0007763355,9,Monsoon
136656,-0.048814554,-0.0831093,0.03273982,-0.1046253,0.00045930504,9,Monsoon
136663,0.04742177,0.0013825486,0.013266481,0.45007637,0.00895495,9,Monsoon
136670,-0.007385313,-0.017988306,-0.014168573,-0.15773764,-0.00079139735,9,Monsoon
136671,-0.013658416,-0.023752617,0.0066991285,-0.15728684,0.00037367074,9,Monsoon
136672,-0.021902062,-0.029834932,0.019443182,-0.15916282,0.0011053898,9,Monsoon
136682,-0.011093667,-0.01795176,0.013295477,0.17874354,0.003276833,9,Monsoon
136684,0.020063559,-0.0014797903,-0.017164806,0.42599925,0.00904206,9,Monsoon
136689,0.05505424,0.0067896736,-0.06162212,0.18958968,0.010886918,9,Monsoon
136691,0.027079955,0.005990985,-0.06041594,-0.113744386,0.0010046466,9,Monsoon
136693,-0.00012218089,-0.0059200134,-0.051913686,-0.1566145,0.00046952197,9,Monsoon
136710,0.05565684,0.0069803423,-0.084334664,0.4513058,0.011227575,9,Monsoon
136711,0.058766898,0.010417463,-0.07597665,0.39811724,0.012017975,9,Monsoon
136715,0.03415931,0.008537433,-0.059925176,-0.117591605,-0.0005872059,9,Monsoon
136730,0.004344838,0.008293403,-0.100786336,0.15446,0.0043111,9,Monsoon
136737,0.070792615,0.01311549,-0.051726896,0.15575466,0.013426036,9,Monsoon
136752,-0.022637032,-0.017924331,-0.037810262,-0.11729103,0.0012494924,9,Monsoon
136789,0.014082344,0.0062804343,-0.06411704,-0.16112909,0.0010046037,9,Monsoon
136795,-0.013505024,-0.014119906,-0.024618775,-0.15544546,0.00073206384,9,Monsoon
136809,0.09665294,0.0209606,-0.02321442,0.18570744,0.00751731,9,Monsoon
136810,0.08018413,0.022800107,-0.022979453,0.027005488,0.006449972,9,Monsoon
136812,0.018068625,0.006777024,-0.058481593,-0.15997446,-0.00042755145,9,Monsoon
136815,-0.0005130388,-0.0021934921,-0.03685184,-0.15747407,-0.00066565035,9,Monsoon
136821,-0.025504287,-0.028653866,-0.002858347,-0.15328865,0.0011439098,9,Monsoon
136822,-0.025371613,-0.034154665,-0.010255346,-0.15276664,0.00066632,9,Monsoon
136830,0.077748105,0.014934479,-0.0613506,0.49022955,0.007909414,9,Monsoon
136835,0.041513577,0.008139951,-0.07231812,-0.12672599,0.0005117781,9,Monsoon
136849,-0.035707794,-0.056793198,0.020233778,0.024500178,0.003097501,9,Monsoon
136856,0.09444038,0.02098007,-0.03678286,0.32632834,0.0075393375,9,Monsoon
136860,0.023132663,0.010123156,-0.06390217,-0.15947846,3.4545057e-05,9,Monsoon
136862,0.0114070885,0.0077227294,-0.055999808,-0.16041993,0.0008864629,9,Monsoon
136884,0.010393762,0.0018290062,-0.051043663,-0.15993698,0.0004978516,9,Monsoon
136886,0.0036545552,-0.0043167453,-0.03236784,-0.15825374,-0.00020338655,9,Monsoon
136917,-0.017467527,-0.009039445,-0.041093152,-0.15305805,0.0015866042,9,Monsoon
136932,0.009568201,0.0052549345,-0.047898866,-0.16150928,0.0012411516,9,Monsoon
136937,-0.0055600232,-0.0032475144,-0.054656353,-0.15706171,0.00045369173,9,Monsoon
136946,0.008571085,0.00029387616,-0.031189825,0.1329161,0.004456049,9,Monsoon
136957,0.007157579,0.0038786712,-0.10093139,-0.16381519,0.00084475183,9,Monsoon
136959,-0.001930056,-0.003224276,-0.051725324,-0.15756093,0.00033764177,9,Monsoon
136966,-0.027065292,-0.037294306,-0.0049439357,-0.153463,0.0011342176,9,Monsoon
136973,0.04320945,0.01065483,-0.12477647,0.4614681,0.009287738,9,Monsoon
137001,0.082693726,0.019257888,0.01671721,0.14996064,0.006916099,9,Monsoon
137004,0.0059960997,0.002372826,-0.048989948,-0.15863015,0.00027162975,9,Monsoon
137044,0.032589156,0.0054695485,0.04785534,0.3963877,0.009811611,9,Monsoon
137048,0.087910764,0.019950548,0.0067831962,0.29494512,0.0114902975,9,Monsoon
137058,-0.024029905,-0.014639144,0.010566018,-0.15707007,0.0010011352,9,Monsoon
137090,-0.014598211,-0.0032237282,-0.013265557,0.13725668,0.0007667521,9,Monsoon
137094,0.05568367,0.012615555,-0.06739374,0.40984154,0.01310038,9,Monsoon
137112,-0.02784458,-0.011006189,-0.051493187,-0.14632544,0.0026453624,10,Post-Monsoon
137114,-0.0039041361,0.0027331067,-0.023964755,0.0933452,0.0018385737,10,Post-Monsoon
137115,0.036137003,0.00630904,-0.015854469,0.21943529,0.012884045,10,Post-Monsoon
137116,0.056865487,0.0069368267,-0.02919799,0.3081557,0.011611829,10,Post-Monsoon
137119,0.080334075,0.012151738,-0.024787864,0.30288562,0.0099891,10,Post-Monsoon
137130,-0.013597434,-0.020462347,-0.021113375,-0.15453838,0.001215864,10,Post-Monsoon
137151,-0.004674991,-0.017442422,-0.04564068,-0.15566456,0.0030554438,10,Post-Monsoon
137159,-0.017684156,-0.02993919,-0.05018611,-0.15330178,0.0011621958,10,Post-Monsoon
137165,0.039029747,-0.0035396148,-0.067709565,0.34163913,0.013470658,10,Post-Monsoon
137170,0.013354918,-0.0060248366,-0.05658599,-0.09196808,0.003856324,10,Post-Monsoon
137171,0.0009099981,-0.011127771,-0.056289986,-0.16280521,0.00016983601,10,Post-Monsoon
137177,-0.010526909,-0.026127195,-0.04688943,-0.15604521,0.0003163686,10,Post-Monsoon
137178,-0.011522825,-0.027683826,-0.046144933,-0.15573199,0.0003186166,10,Post-Monsoon
137179,-0.013754048,-0.029249817,-0.044148747,-0.15574192,0.0006481764,10,Post-Monsoon
137195,0.003137755,-0.008667329,-0.077664584,-0.15819952,0.0020444696,10,Post-Monsoon
137204,-0.018056424,-0.04139039,-0.013941042,-0.15556505,0.00023449415,10,Post-Monsoon
137213,0.02324962,-0.009384821,-0.036478143,0.21127929,0.0059260894,10,Post-Monsoon
137221,-0.007847372,-0.024824856,-0.03088713,-0.15707892,4.476908e-05,10,Post-Monsoon
137223,-0.013899061,-0.031764824,-0.019660061,-0.1560544,0.0002671194,10,Post-Monsoon
137271,-0.0046928027,-0.0010502504,-0.05497487,-0.15485746,0.00086258404,10,Post-Monsoon
137281,-0.039511215,-0.04368371,0.030212015,-0.01739139,-0.00076251634,10,Post-Monsoon
137288,0.073302634,0.016147155,-0.023348201,0.24500993,0.008958222,10,Post-Monsoon
137295,-0.0080182785,-0.005080185,-0.037500817,-0.1547084,-3.4416797e-05,10,Post-Monsoon
137301,-0.032354195,-0.041980054,0.01649793,-0.15642515,0.00083816034,10,Post-Monsoon
137312,0.07487398,0.017038248,0.03876949,0.2457066,0.009922232,10,Post-Monsoon
137320,-0.01200467,-0.0073104333,-0.021600405,-0.15552153,0.00023093476,10,Post-Monsoon
137339,0.0039295275,0.019512592,-0.07265118,-0.15306748,-0.00020545842,10,Post-Monsoon
137340,-0.0033996361,0.0176227,-0.06353314,-0.15280439,-0.0014177657,10,Post-Monsoon
137343,-0.013139507,0.017822614,-0.07097178,-0.1485797,-5.2777323e-06,10,Post-Monsoon
137366,-0.009841182,0.021231975,-0.06242185,-0.14899404,-0.0035639615,10,Post-Monsoon
137367,-0.010031903,0.021991825,-0.078215234,-0.1481132,-0.0042207376,10,Post-Monsoon
137370,-0.027315937,0.0072876937,-0.030707557,-0.1473846,0.0019253347,10,Post-Monsoon
137378,-0.048782777,-0.010995708,0.05262354,0.13851795,-0.0030270794,10,Post-Monsoon
137387,0.0025107006,0.017101118,-0.053329796,-0.15632798,0.0017017395,10,Post-Monsoon
137393,-0.026738893,-0.0059840665,-0.02397231,-0.14926262,0.0011509422,10,Post-Monsoon
137405,0.006277709,0.0050455146,0.08503324,0.41884637,0.0096430695,10,Post-Monsoon
137428,0.0034700655,0.016727244,0.06988503,0.36341718,0.0070878295,10,Post-Monsoon
137430,0.03611598,0.021725561,0.034493316,0.41641775,0.0073438003,10,Post-Monsoon
137468,-0.02415374,0.002799384,-0.051375937,-0.14856265,0.0023805208,10,Post-Monsoon
137479,0.056591254,0.025955219,0.026433242,0.34214085,0.010681021,10,Post-Monsoon
137523,-0.0052807466,0.032018702,0.005094089,0.24856168,-0.000112642825,10,Post-Monsoon
137527,0.057098825,0.032803927,0.028532607,0.3084333,0.011120961,10,Post-Monsoon
137538,-0.030904703,0.00183254,-0.030089896,-0.14669739,0.0024043669,10,Post-Monsoon
137541,-0.037653547,-0.0048442245,-0.028279956,-0.14600667,0.0021814175,10,Post-Monsoon
137542,-0.038925093,-0.006730516,-0.02543051,-0.14603357,0.0018972646,10,Post-Monsoon
137548,0.002766381,0.038105123,0.098961174,0.36713657,-0.002526882,10,Post-Monsoon
137582,-0.025931088,0.004716725,0.00036408837,-0.15119487,-0.0001212459,10,Post-Monsoon
137586,-0.043872904,-0.023886004,0.023781972,-0.15414143,0.00028776986,10,Post-Monsoon
137610,-0.038553443,-0.024297563,0.00094961806,-0.14947748,0.00064375007,10,Post-Monsoon
137617,-0.061940856,-0.053402137,0.039599605,-0.0020412954,-0.0015773326,10,Post-Monsoon
137644,-0.008752689,0.02137147,0.06180267,0.35051128,0.0009840145,10,Post-Monsoon
137649,0.031899706,0.027608413,-0.010736238,0.08815807,-0.00024940143,10,Post-Monsoon
137661,-0.04834741,-0.03363614,0.004790443,-0.14806108,0.00010264693,10,Post-Monsoon
137664,-0.06154258,-0.03578882,0.057146583,-0.0036703355,-0.0021054568,10,Post-Monsoon
137683,-0.04661106,-0.032264538,0.01920007,-0.15079902,0.00018857197,10,Post-Monsoon
137685,-0.052809615,-0.044172797,0.020125188,-0.14972325,-7.844759e-05,10,Post-Monsoon
137702,-0.025505776,0.007283352,-0.038510222,-0.14705731,0.0024045405,10,Post-Monsoon
137707,-0.04403746,-0.027323784,-0.014088484,-0.14582853,0.0015937393,10,Post-Monsoon
137709,-0.04604385,-0.03429816,-0.012131259,-0.14531817,0.0022416469,10,Post-Monsoon
137713,-0.026567487,0.0073159323,0.007571877,0.2272327,-0.0012965907,10,Post-Monsoon
137748,-0.02366666,0.027163895,-0.043797947,-0.14297599,0.00039593168,10,Post-Monsoon
137754,-0.034606975,0.02348271,-0.05393794,-0.14010279,0.0019092761,10,Post-Monsoon
137756,-0.041493703,0.016290579,-0.03830372,-0.13975383,7.142442e-05,10,Post-Monsoon
137762,0.01930905,0.030748382,-0.024205973,0.38116866,-0.0021252304,10,Post-Monsoon
137772,-0.022599738,0.02518367,-0.060814336,-0.14320338,0.00076743553,10,Post-Monsoon
137786,0.029396825,0.014425744,-0.11033645,0.3234209,0.0043454617,10,Post-Monsoon
137797,-0.0389903,0.016487267,-0.032665987,-0.14185,0.0003286791,10,Post-Monsoon
137800,-0.04203293,0.007324207,-0.030452253,-0.14262651,0.0018190821,10,Post-Monsoon
137805,-0.04623899,0.015874006,0.0024993375,0.096690476,-0.0021109756,10,Post-Monsoon
137828,-0.044641558,0.021070544,-0.003213893,0.09626871,-0.0026050622,10,Post-Monsoon
137856,0.02315699,0.020427264,-0.093190566,0.2586642,-0.0025889878,11,Post-Monsoon
137864,-0.026268095,0.021638602,-0.042832393,-0.1437105,8.2093e-05,11,Post-Monsoon
137880,0.012541191,0.021097254,-0.08726695,0.19422942,-0.00012378777,11,Post-Monsoon
137883,0.014258162,0.019048907,-0.13327333,-0.038569257,0.00067994196,11,Post-Monsoon
137884,0.0025962286,0.023073688,-0.104987584,-0.12044398,0.0014689039,11,Post-Monsoon
137888,-0.024491247,0.019439923,-0.045904044,-0.14399327,0.0015342734,11,Post-Monsoon
137894,-0.04697529,0.0018512333,-0.02303608,-0.14143395,0.0003714244,11,Post-Monsoon
137899,-0.053605117,0.0046267123,-0.025659028,-0.074933946,-0.0048652957,11,Post-Monsoon
137953,0.01987437,0.0388428,0.02961557,0.24848914,0.00032459458,11,Post-Monsoon
137954,0.023207104,0.036827676,0.019045245,0.14648068,-0.00095960894,11,Post-Monsoon
137957,-0.01692615,0.024215078,-0.045488767,-0.14645082,-0.00025261397,11,Post-Monsoon
137960,-0.021486087,0.022765364,-0.06566064,-0.14488475,-0.000208588,11,Post-Monsoon
137975,0.0098571805,0.04500932,0.04245709,0.28157339,-0.0005536566,11,Post-Monsoon
137986,-0.03522495,0.017477155,-0.0397269,-0.14135844,-0.0009864363,11,Post-Monsoon
138007,-0.03653991,0.022035405,-0.055534404,-0.13964432,-0.0004366712,11,Post-Monsoon
138014,-0.045267444,0.011287091,-0.046496734,-0.14028688,0.00067379035,11,Post-Monsoon
138019,-0.06961057,0.018866366,0.02471311,0.04400731,-0.0058641434,11,Post-Monsoon
138029,-0.02280374,0.03059391,-0.046706326,-0.14137095,0.0015054832,11,Post-Monsoon
138043,-0.058793027,0.028884681,-0.0036792515,0.07348972,-0.006112295,11,Post-Monsoon
138059,-0.05011701,0.016347764,-0.023349803,-0.13977033,-0.00022367168,11,Post-Monsoon
138075,-0.011296373,0.019909881,-0.07884395,-0.10681082,-0.0048677395,11,Post-Monsoon
138078,-0.021876197,0.025276104,-0.06647022,-0.14248322,0.0004431248,11,Post-Monsoon
138084,-0.051657513,0.0003461648,-0.011698903,-0.14316241,0.0015705908,11,Post-Monsoon
138122,-0.01794974,0.026988745,-0.03251147,-0.112875655,0.0010749549,11,Post-Monsoon
138127,-0.04799984,0.015087489,-0.025728295,-0.1398136,-0.0014684637,11,Post-Monsoon
138129,-0.05049232,0.011460048,-0.025390135,-0.13998821,-0.00081972725,11,Post-Monsoon
138144,-0.015396205,0.030439537,-0.020969141,-0.031142127,-0.00050829106,11,Post-Monsoon
138173,-0.04376591,0.007215606,-0.03443317,-0.14019202,-0.0008028058,11,Post-Monsoon
138188,-0.017193066,0.01959174,-0.03934095,0.13986492,0.0006951452,11,Post-Monsoon
138190,-0.021514064,0.030437246,-0.02288546,-0.036232665,-0.0008341136,11,Post-Monsoon
138191,-0.03057714,0.013684821,-0.06182043,-0.13424109,-0.00030986697,11,Post-Monsoon
138215,-0.03356556,0.014872022,-0.034870304,-0.14190064,0.0010947073,11,Post-Monsoon
138217,-0.041924182,0.009638575,-0.027355682,-0.14100137,-0.00044996987,11,Post-Monsoon
138231,-0.046254702,0.01473812,-0.054134883,0.1962122,-0.0024579884,11,Post-Monsoon
138232,-0.023502082,0.01578666,-0.0900747,0.24098983,-0.003676464,11,Post-Monsoon
138256,-0.01582785,0.024887042,-0.036592364,0.24291003,-0.0016023772,11,Post-Monsoon
138264,-0.034009516,0.02336583,-0.057073116,-0.14034675,0.0018677046,11,Post-Monsoon
138265,-0.037492804,0.021620411,-0.05689669,-0.1394803,0.000106733074,11,Post-Monsoon
138289,-0.0348527,0.02439795,-0.045032304,-0.14073491,-2.1707581e-05,11,Post-Monsoon
138304,-0.0044346107,0.04371826,0.0011687515,0.31641725,-0.0042024734,11,Post-Monsoon
138311,-0.03482095,0.022958599,-0.03339303,-0.14327274,-0.0011620235,11,Post-Monsoon
138312,-0.03929378,0.018413939,-0.029471891,-0.141706,-0.00077856996,11,Post-Monsoon
138321,-0.05919274,-0.012445462,-0.01293275,-0.14104058,0.000902776,11,Post-Monsoon
138324,-0.074847735,0.0044029183,0.03227694,0.0592958,-0.0047552595,11,Post-Monsoon
138336,-0.03199228,0.0076377904,-0.04624275,-0.14414106,0.0011599393,11,Post-Monsoon
138341,-0.052711837,-0.00775807,-0.014854601,-0.1428847,0.002008119,11,Post-Monsoon
138345,-0.05602946,-0.014543843,-0.021915218,-0.13962787,0.0010993289,11,Post-Monsoon
138348,-0.06280556,0.0053924327,-0.0074260123,0.14963149,-0.0020443941,11,Post-Monsoon
138354,-0.008533353,0.035943355,0.002872048,0.0330045,-0.0034720413,11,Post-Monsoon
138355,-0.022978464,0.016080702,-0.05332275,-0.11256756,-0.00044799777,11,Post-Monsoon
138362,-0.041239537,0.0022584787,-0.03958786,-0.14157397,0.0013674279,11,Post-Monsoon
138364,-0.043339584,0.0019958422,-0.043985225,-0.14122362,0.0014003181,11,Post-Monsoon
138369,-0.05235143,0.00087586883,-0.0633892,-0.07728663,-0.002040563,11,Post-Monsoon
138382,-0.035950944,0.011541396,-0.038749494,-0.14169458,0.00063251733,11,Post-Monsoon
138389,-0.05232651,-0.0024871205,-0.024555737,-0.14073803,0.0010962746,11,Post-Monsoon
138392,-0.04972777,-0.0036484578,-0.03560004,-0.16480063,-0.0027324571,11,Post-Monsoon
138397,-0.0077207843,0.01852176,-0.12294593,0.2755298,-0.004465651,11,Post-Monsoon
138422,-0.0051489845,0.04302926,0.015975123,0.22107233,-0.0030059402,11,Post-Monsoon
138446,-0.009002237,0.04399541,0.026322588,0.14069957,-0.0018373763,11,Post-Monsoon
138456,-0.033792023,0.012763921,-0.082270175,-0.14144112,8.769889e-05,11,Post-Monsoon
138464,-0.062021613,0.008293809,-0.023251599,0.039035432,-0.0051208204,11,Post-Monsoon
138471,-0.0026598645,0.034399908,-0.02123465,0.022936936,-0.0031049058,11,Post-Monsoon
138500,-0.026984597,0.020858519,-0.08731719,-0.14159861,-0.000313427,11,Post-Monsoon
138508,-0.049907345,0.014867412,-0.032826938,-0.13971747,-3.3558354e-07,11,Post-Monsoon
138524,-0.035293818,0.024166806,-0.038193744,-0.14052467,0.0009764727,11,Post-Monsoon
138537,-0.058663767,0.027542725,-0.004989623,0.14614688,-0.0046512526,11,Post-Monsoon
138550,-0.04681247,0.012338915,-0.025154758,-0.14049014,6.745134e-05,11,Post-Monsoon
138552,-0.053114224,0.0055760453,-0.019386396,-0.1405277,0.00025715202,12,Winter
138581,-0.059430607,-0.0025355406,-0.025899697,-0.138511,-0.00010945335,12,Winter
138591,-0.026446106,0.035960775,0.016356142,-0.00058062933,-0.0022855035,12,Winter
138593,-0.033722565,0.0129075935,-0.036436554,-0.1419812,0.0020673252,12,Winter
138604,-0.050877377,-0.0013374069,-0.038762182,-0.1384084,-0.00028677,12,Winter
138607,-0.059634995,-0.0055855233,-0.041705087,-0.09635624,-0.0029024032,12,Winter
138689,-0.025321975,0.023368267,-0.04870783,-0.14307733,0.0006324514,12,Winter
138691,-0.033080183,0.020970492,-0.03972343,-0.14135224,0.00105497,12,Winter
138705,-0.06940558,0.019217672,0.007862673,0.12805982,-0.0031447858,12,Winter
138711,-0.0009981404,0.020074787,-0.09765736,0.017090878,-0.0014079859,12,Winter
138715,-0.02748741,0.02048224,-0.07459901,-0.14248948,-0.00063411216,12,Winter
138726,-0.059875906,-0.005465642,-0.021266596,-0.13869464,0.00010285964,12,Winter
138756,-0.019023651,0.03936056,0.014477363,0.2654582,-0.0038171816,12,Winter
138767,-0.054470215,0.0008016661,-0.010174072,-0.14355235,0.0010590376,12,Winter
138784,-0.02571149,0.023925172,0.028999686,-0.10188343,0.00018877043,12,Winter
138801,-0.052294064,0.0008174437,-0.03833059,0.07229534,-0.0036867543,12,Winter
138811,-0.04181904,0.0019523532,-0.03200789,-0.14233068,0.0011936057,12,Winter
138819,-0.05541502,-0.008331531,-0.025808392,-0.13967218,0.0012642415,12,Winter
138828,-0.023229085,0.019521108,-0.055138364,0.22201295,-0.004262077,12,Winter
138850,-0.045856085,0.0181768,-0.014541557,0.1647877,-0.0029781873,12,Winter
138863,-0.056460634,-0.012897807,-0.013256838,-0.14128794,4.0949417e-05,12,Winter
138870,-0.06252892,-0.015345837,-0.015444522,-0.13893893,0.0002602645,12,Winter
138880,-0.031885803,0.01457696,-0.044045735,-0.112878285,0.00047308285,12,Winter
138895,-0.059259903,-0.0028843507,-0.039711904,-0.10273695,-0.002147608,12,Winter
138903,-0.026816746,0.020495327,-0.094393045,0.007261127,-0.0033841603,12,Winter
138905,-0.032048497,0.01679422,-0.06321771,-0.14157628,0.00058965385,12,Winter
138909,-0.044148218,0.012421441,-0.040545464,-0.1392516,-0.0012657044,12,Winter
138914,-0.06279555,0.0024533188,-0.01819667,-0.13894083,-0.00044885202,12,Winter
138967,-0.06477666,-0.003713211,-0.015111065,-0.10142163,-0.0007942947,12,Winter
138971,-0.04576535,0.02248632,-0.01705506,0.23707327,-0.003667847,12,Winter
138973,-0.028282374,0.01867193,-0.04524635,0.20961481,-0.001172115,12,Winter
138980,-0.05543919,0.006577673,-0.019625718,-0.13951948,-0.0005860792,12,Winter
138992,-0.08733602,0.010394708,0.022871856,0.018200817,-0.0034322499,12,Winter
139025,-0.043698795,0.018399997,-0.03774312,-0.13947053,-0.0013335991,12,Winter
139040,-0.062104028,0.005638261,-0.06977532,0.0017333435,-0.005388516,12,Winter
139060,-0.058880985,0.007955982,-0.027645564,-0.13820776,-0.00028913538,12,Winter
139088,-0.065489165,0.0064253323,-0.031932864,0.011158635,-0.0051969895,12,Winter
139091,-0.03972147,0.03185422,-0.0051686387,0.2539843,-0.00511879,12,Winter
139093,-0.020703388,0.045222316,0.036614027,0.22756164,-0.0021297173,12,Winter
139095,-0.026311135,0.03970397,0.022948315,0.030454729,-0.0052417275,12,Winter
139101,-0.040334485,0.017873872,-0.0555483,-0.13938989,-0.0006978153,12,Winter
139119,-0.023116926,0.050177917,0.05606923,0.035603117,-3.751886e-05,12,Winter
139126,-0.059194677,0.006099184,-0.019428082,-0.140647,0.001019156,12,Winter
139132,-0.06406614,0.0006309258,-0.02469232,-0.13929318,0.0015149195,12,Winter
139133,-0.067985535,-0.0013945397,-0.021962991,-0.13854446,0.00089722656,12,Winter
139148,-0.055681042,0.022091953,-0.035177045,-0.1373046,-0.00094571174,12,Winter
139176,-0.057530753,0.018510874,-0.034764465,-0.13742396,-0.0012729206,12,Winter
139184,-0.089763,0.017543292,0.023904229,-0.004131936,-0.004858736,12,Winter
139198,-0.05396733,0.022217708,-0.029410355,-0.13841218,-0.0015867047,12,Winter
139205,-0.06687843,0.011968928,-0.022287618,-0.13791369,-0.001212375,12,Winter
139220,-0.03304797,0.021183632,-0.07433912,-0.13886963,-0.0015719717,12,Winter
139224,-0.053260054,0.01922331,-0.031362444,-0.13891394,-0.00073319615,12,Winter
139237,-0.020392748,0.027316071,-0.036246654,0.17405252,-0.0026090243,12,Winter
139242,-0.038324848,0.021967929,-0.046510797,-0.139298,-0.0011010155,12,Winter
139244,-0.042504124,0.018407565,-0.042234644,-0.13919203,-0.0015833884,12,Winter
139251,-0.06224525,6.507368e-05,-0.021679355,-0.1391952,0.0009846477,12,Winter
139276,-0.058245033,-0.004229945,-0.026647963,-0.13908091,0.0011112086,12,Winter
139290,-0.05262021,0.005703804,-0.01456813,-0.14170471,0.00066397566,12,Winter
139293,-0.059005346,0.00087437243,-0.020209951,-0.13913487,0.00025579374,12,Winter
139310,-0.043165695,0.030461624,0.018894304,-0.013429211,-0.0011316561,1,Winter
139333,-0.044849303,0.015350992,-0.021638634,0.10617262,-0.0017110651,1,Winter
139343,-0.060540676,-0.02025601,-0.017714262,-0.13880426,0.0005774204,1,Winter
139348,-0.06551206,-0.038652804,-0.0131732775,-0.13819057,0.0007217222,1,Winter
139349,-0.06642674,-0.04128435,-0.010107604,-0.13837892,0.000679062,1,Winter
139361,-0.035517007,0.0042368295,-0.0506609,-0.14165948,0.0012346528,1,Winter
139373,-0.06379049,-0.02050859,-0.022234738,-0.13823535,0.0013948083,1,Winter
139380,-0.04890915,0.027709773,0.012852336,0.2353305,-0.0026913723,1,Winter
139381,-0.04246261,0.028380683,0.010301076,0.19703321,-0.0030854945,1,Winter
139382,-0.038360935,0.028209468,-0.001929453,0.11590156,-0.0019447705,1,Winter
139394,-0.057944827,-0.008421629,-0.027404103,-0.13862202,0.0009923736,1,Winter
139407,-0.03736998,0.02202667,0.008728885,0.036675077,-0.0026703912,1,Winter
139416,-0.045234706,-0.0075786402,-0.06331522,-0.14110106,0.0019658934,1,Winter
139426,-0.07224845,0.012067644,0.037432272,0.17477775,-0.0017208143,1,Winter
139431,-0.042511187,0.002128131,-0.026571432,-0.12583417,0.00075546646,1,Winter
139441,-0.05545375,-0.004389747,-0.037567966,-0.13954264,0.0017857805,1,Winter
139445,-0.04693133,0.0047805277,-0.06862202,-0.12798269,0.0017379175,1,Winter
139460,-0.06982628,0.015449203,-0.023256613,-0.13793018,-0.00045192553,1,Winter
139461,-0.07079194,0.010921956,-0.022337614,-0.13807489,2.6692807e-05,1,Winter
139487,-0.07659448,-0.018014643,-0.0048264577,-0.13897163,0.00018692754,1,Winter
139488,-0.07596226,-0.021199431,-0.008053721,-0.13831264,0.00079072814,1,Winter
139516,-0.07102085,0.0004648097,-0.03432701,-0.1367564,-0.0011354419,1,Winter
139518,-0.07905613,0.0074915327,-0.05756109,-0.016233856,-0.0058530904,1,Winter
139521,-0.079611465,0.022284085,-0.041598726,0.23553066,-0.008677831,1,Winter
139536,-0.06920425,0.0065490454,-0.032164764,-0.13583058,-0.0011681713,1,Winter
139566,-0.1213561,0.026790164,0.035316873,0.09837693,-0.0065538487,1,Winter
139570,-0.0681689,0.02313297,-0.038423125,0.24667343,-0.009459225,1,Winter
139592,-0.06990636,0.021312354,-0.04482607,0.27395707,-0.009811546,1,Winter
139594,-0.056540422,0.01911067,-0.057275165,0.16487361,-0.008160057,1,Winter
139597,-0.051995613,0.015870629,-0.044465754,-0.16981822,-0.005746324,1,Winter
139614,-0.10615514,0.039899085,0.088422306,0.03370856,-0.0059342543,1,Winter
139643,-0.040763076,0.035819106,0.015574266,-0.09129684,-0.0031070274,1,Winter
139646,-0.0550954,0.009525268,-0.026241817,-0.13886958,-0.0009926809,1,Winter
139649,-0.062204883,0.0079780985,-0.023456326,-0.13828316,-0.00060620066,1,Winter
139665,-0.08619515,0.017528389,0.009160769,0.21748205,-0.006150489,1,Winter
139680,-0.06237834,-0.01453884,-0.037964877,-0.13692963,0.00030446865,1,Winter
139684,-0.07369893,0.0010693119,-0.07621167,0.043533053,-0.0042625098,1,Winter
139744,-0.076626875,-0.013272553,-0.007004553,-0.13876805,0.0004138113,1,Winter
139771,-0.05739068,0.0004862721,-0.044167545,-0.13702086,-0.000100004254,1,Winter
139779,-0.05881539,0.02196188,-0.037470702,0.094290055,-0.0007673321,1,Winter
139780,-0.04793224,0.020742698,-0.05986191,0.08390751,-0.000357375,1,Winter
139785,-0.035278443,0.0125099905,-0.06788581,-0.13151857,0.0014713965,1,Winter
139791,-0.061257467,-0.0049460162,-0.021196421,-0.13872972,0.00041143943,1,Winter
139803,-0.0383471,0.011045248,-0.046017908,0.18497066,0.0011349778,1,Winter
139814,-0.06563012,-0.017469453,0.016131898,-0.14480534,0.00041535607,1,Winter
139820,-0.07066221,-0.02335677,-0.0019415861,-0.1397251,0.00033655486,1,Winter
139831,-0.027106643,0.00650094,-0.09764557,-0.09870072,-0.0037852298,1,Winter
139835,-0.05924899,-0.012110851,0.0011999897,-0.14314786,0.00015832497,1,Winter
139845,-0.068172105,-0.039508976,0.020015528,-0.11816693,0.00013473364,1,Winter
139852,-0.037703026,0.008799499,-0.015397577,0.11309077,-0.0013904767,1,Winter
139865,-0.08013502,-0.018692618,0.034741737,-0.1490527,0.0001082289,1,Winter
